X,y1,y2,y3,y4,y5,y6,y7,y8,w1,w2,w3,w4,w5,w6,w7,w8,ids
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22520>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,0.14915843662736655,-0.5991029503817733,0.6276755412215351,0.3956549908201772,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,N#CC(=Cc1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)c(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)s2)s1)C(=O)O
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D227A0>,-0.8308374424311886,-0.6577183120229224,1.205499172303625,-1.2120599085293031,0.8607170133450208,1.0035111785820037,0.19678263476551477,0.9565722250516329,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,COc1cccc(-c2nc3cccc(-c4cccs4)c3nc2-c2cccc(OC)c2)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D228E0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-0.0613618523423539,0.15946773732774774,-0.35045135643363107,1.0812204993252896,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,COc1ccc(N(c2ccc(OC)cc2)c2ccc3c(c2)C(C)(C)c2c-3c3c(c4c2-c2ccc(N(c5ccc(OC)cc5)c5ccc(OC)cc5)cc2C4(C)C)-c2ccc(-c4ccc(C=C(C#N)C(=O)O)s4)cc2C3(C)C)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22A20>,-0.7276088191492509,-0.7509602139549071,0.7795359759263628,1.022517840931543,0.31336426202374823,1.6979773011329735,0.390684442670724,-0.6638553405059058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CC1(C)c2ccccc2-c2cc3c(cc21)-c1cc2c(cc1C3(C)C)-c1ccc(-c3ccc(-c4ccc(-c5cccs5)c5nsnc54)s3)cc1C2(C)C
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22B60>,-0.6347030581955068,-0.8908230668528835,0.3003273800019427,0.36126524160129253,-0.38977350313511744,-0.1717391826580997,-0.4280120795957148,0.6449515393674908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1c2cc(-c3ccc(C4=C5C(=O)N(C)C(c6cccs6)=C5C(=O)N4C)s3)sc2c(OC)c2ccsc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D2AE80>,-0.8638706018814087,-1.036902046546326,0.6410979371037526,0.623486099956392,0.19547290020070476,0.362465526996493,-0.13285043867334084,0.9565722250516329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1c2cc(-c3cccs3)sc2c(OC)c2cc(-c3ccc(-c4ccc5c(c4)N(C)C(=O)C5=C4c5ccccc5N(C)C4=O)s3)sc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22FC0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-1.4297437306455356,-0.2251596536235584,-1.4556916614933233,-1.4740691232846752,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Cc1ccc(-c2ccc(-c3ccc(-c4ccc(N(c5ccc(-c6ccc(-c7ccc(-c8ccc(C)s8)s7)s6)cc5)c5ccc(-c6ccc(-c7ccc(-c8ccc(C)s8)s7)s6)cc5)cc4)s3)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D23100>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,0.923873100035937,-0.2251596536235584,1.2955595462283664,0.520303265093834,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,N#CC(=Cc1cc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)c(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(=O)O
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D23290>,-0.558313876966873,-0.651502185227457,0.5133089781905739,0.6120851930713878,0.8607170133450208,-0.011477769761721903,1.1662916742915606,0.3956549908201772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COC(=O)c1cc2csc(-c3cc4c(s3)c(C)c3ccsc3c4C)c2s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D233D0>,-0.6119927610734806,-0.5582602832954726,0.8114832156546573,0.7260942619214307,1.5764859958420698,0.3090450560310337,1.0585684476775554,1.1934039461715806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COC(=O)c1sc2c(-c3ccc(-c4cc5c(s4)c(-c4ccc(OC)cc4)c4ccsc4c5-c4ccc(OC)cc4)s3)sc(-c3cccs3)c2c1F
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D23510>,-0.558313876966873,-0.620421551250129,0.5665543777377317,0.8857069583114913,0.33862669670011447,1.21719306244384,-0.10484239975369955,0.45797912795700557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COC(=O)C(C#N)=Cc1cc(C)c(-c2ccc(-c3sc(-c4cc5c(s4)c(OC)c4cc(-c6cc(C)c(-c7ccc(-c8sc(C=C(C#N)C(=O)OC)cc8C)s7)s6)sc4c5OC)cc3C)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D23650>,-0.7317379640805283,-0.48366676174988504,1.2480954919413514,1.1137250960115777,-1.5813183387037342,-3.8577516792747857,-1.8284140255777808,-3.281469100252699,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,Cc1csc(-c2ccc(-c3cc(C)cs3)c3nsnc32)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D20E00>,-0.5996053262796479,-0.42150549379522867,1.0138157339338574,-1.2120599085293031,1.0122916214032196,-0.5991029503817733,2.079784635978324,0.20868257940969193,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Cn1c(-c2ccc(C=C(C#N)C(=O)O)s2)ccc1-c1ccc2c(c1)C(C)(C)c1cc(N(c3ccccc3)c3ccccc3)ccc1-2
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D212B0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,1.0122916214032196,-0.5991029503817733,2.079784635978324,0.20868257940969193,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Cn1c(-c2ccc(C=C(C#N)C(=O)O)s2)ccc1-c1ccc2c(c1)C(C)(C)c1cc(N(c3ccccc3)c3ccccc3)ccc1-2
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21F30>,-0.6450259205237007,-0.6142054244546632,0.800834135745226,0.840103330771474,-0.20451564884176363,0.8432497656856258,-0.3159799239171496,0.021710167999206702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COC(=O)C(C#N)=Cc1cc(C)c(-c2cc(C)c(-c3ccc(-c4sc(-c5sc(C=C(C#N)C(=O)OC)cc5C)cc4C)s3)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D2AB10>,-0.6656716451800881,-0.9063633838415478,0.35357277954910055,0.7602969825764437,-1.1729089781024769,-0.43884153748539545,-1.240245208265313,0.20868257940969193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C[Si]1(C)c2ccsc2-c2sc(-c3nc4sc(-c5cc6c(s5)-c5sc(-c7cc8sccc8s7)cc5[Si]6(C)C)nc4s3)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D237E0>,-0.7069630944928634,-0.47123450815895374,1.205499172303625,1.5241577438717329,-1.5779500140802187,-1.50725095679458,-1.8122555415856803,-1.7856898089688171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1c2ccsc2c(OC)c2cc(-c3sc(-c4scc5c4C4C=CC5CC4(C)C)c4c3C3C=CC4C(C)(C)C3)sc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D23740>,-0.558313876966873,-0.7633924675458383,0.32162553982080583,0.25865707963625384,-0.697133125030909,-0.9196257761745282,-0.21256562636770462,-0.10293810627445012,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CN1C(=O)C2=C(c3ccc(-c4cc5c(s4)-c4sccc4[Si]5(C)C)s3)N(C)C(=O)C2=C1c1cccs1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D236A0>,-0.5913470364170931,-0.43393774738616,0.971219414296131,1.022517840931543,0.2965226389061706,0.5227269398928702,0.11275851800659067,0.47667636909805394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1c2ccsc2c(OC)c2c1=S=C(c1cc(C)c(-c3ccc(-c4sc(-c5nc(C)c(-c6ccc(-c7sccc7C)s6)s5)nc4C)s3)s1)C=2
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D23600>,-0.5128932827228202,-0.8006892283186319,0.1405911813604692,-1.2120599085293031,-1.341325209278253,-1.2668588374500136,-1.337196112217918,-0.040613969137621705,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Cc1ccsc1-c1sc(-c2sc(-c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc2C)c2nc3c4ccccc4c4ccccc4c3nc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D2B4C0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-0.8487077330891077,0.09536317216919662,-0.5637433451293612,-0.7885036147795627,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,C#Cc1cc2c(s1)c1sc(C#Cc3scc4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc1n2C
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D2B380>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-0.364511068458751,-0.8127848342436104,-0.19317544557718375,0.8942480879148045,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,CC1(C)c2cc(-c3ccc(C=C(C#N)C(=O)O)s3)ccc2-c2ccc(N(c3ccccc3)c3c4ccccc4cc4ccccc43)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D2B2E0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-0.45713999560542795,1.0035111785820037,-0.5249629835483194,-0.28991051768493536,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,CC1(C)c2cc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(C=C(C#N)C#N)s6)s5)s4)s3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D2B240>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,0.8186129555510769,0.6295678818237888,0.45531837863912683,0.7072756765043192,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Cc1ccsc1-c1nc2sc(-c3sc(-c4cc(C)c(-c5nc6sc(-c7sccc7C)nc6s5)s4)cc3C)nc2s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D2B1A0>,-0.6739299350426433,-0.5706925368864039,0.9499212544772679,-1.2120599085293031,0.8480857960068375,-0.5723927148990436,1.1016577383231574,1.0188963621884612,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,CC1(C)CC(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)=CC(=C(C#N)C(=O)O)C1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D23150>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,1.4712258513572096,0.03125860701064551,1.2093809649371623,1.143544636462118,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(-c4ccc(C=C(C#N)C(=O)O)s4)s3)cc2)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D2B010>,-0.6367676306611458,-0.6763666924093195,0.6730451768320471,-1.2120599085293031,-0.10767631591569231,0.8432497656856258,-0.4064674342729139,0.021710167999206702,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Cc1ccc(-c2nc3c(-c4cccs4)ccc(-c4ccc(-c5ccc6c7ccccc7n(C)c6c5)s4)c3nc2-c2ccc(C)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22F70>,1.522775168396992,1.3936035304807344,-1.350280005959949,1.6381668127217761,-1.5602663098067622,-3.0350764264067136,-1.64334552225492,-1.5363932604215036,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,Cn1c2ccc(C=C(C#N)C#N)cc2c2cc(C=C(C#N)C#N)ccc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22ED0>,-0.6408967755924232,-0.9125795106370133,0.2790292201830796,0.7488960756914393,1.5343819380481258,0.362465526996493,1.093039880194037,1.0251287759021437,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1c2ccsc2c(OC)c2cc(-c3sc(-c4ccc(-c5cc(C)cs5)c5nsnc54)cc3C)sc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22E30>,-0.5211515725853755,-0.5458280297045414,0.5985016174660264,0.6804906343814134,0.7765088977571326,-0.6525234213472325,1.1232023836459581,0.9378749839105845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COC(=O)c1sc2c(-c3ccc(-c4cc5c(s4)c(-c4ccc(C)s4)c4ccsc4c5-c4ccc(C)s4)s3)sc(-c3cccs3)c2c1F
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D2ACF0>,-0.6202510509360357,-0.6328538048410599,0.7049924165603418,0.5892833793013791,0.944925128932909,0.41588599796195225,0.6944639417222184,0.520303265093834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1csc(-c2cc3c4nsnc4c(-c4cc(C)c(-c5cc6c(s5)c(-c5cc(C)c(C)s5)c5ccsc5c6C5=S=C(C)C(C)=C5)s4)cc3c3nsnc32)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22C50>,-0.558313876966873,-0.5893409172728007,0.6197997772848896,0.6177856465138898,0.7765088977571326,-0.866205305209069,1.5325506447791777,0.6449515393674908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COC(=O)c1cc2csc(-c3cc4c(s3)c(OC)c3ccsc3c4OC)c2s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22BB0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,0.9870291867268529,0.6295678818237888,0.390684442670724,1.1497770501758007,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Cc1ccsc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D2AA70>,-0.7069630944928634,-0.8442021158868914,0.5665543777377317,0.805900610116461,0.6501967243753006,-0.1717391826580997,0.670764831867137,0.8319239507779761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1c2cc(-c3cc4c(s3)-c3sc(-c5nc6sc(-c7cc8c(s7)-c7sccc7[Si]8(C)C)nc6s5)cc3[Si]4(C)C)sc2c(OC)c2ccsc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D229D0>,-0.6243801958673132,-0.7820408479322352,0.460063578643416,0.6120851930713878,1.6733253287681413,0.20220411410011516,1.4463720634879735,0.8942480879148045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COCc1sc2c(csc2-c2cc3c(s2)c(OC)c2ccsc2c3OC)c1F
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22930>,-0.6285093407985906,-0.6887989460002507,0.6304488571943211,0.5949838327438811,-0.58345216898726,-0.27858012458901765,0.47686302396192776,-1.2247725747373615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,C#Cc1sc(C#Cc2scc3nc(-c4ccccc4)c(-c4ccccc4)nc23)c(C)c1C
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22890>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-0.966599094912151,0.9500907076165443,-1.2510175309267138,0.520303265093834,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,CC1(C)c2ccccc2-c2ccc(-c3cc4c5cccc6c7cccc8c9cc(-c%10ccc%11c(c%10)C(C)(C)c%10ccccc%10-%11)cc%10c%11cccc%12c%13cccc%14c(c3)c4c3c(c65)c(c78)c(c9%10)c(c%12%11)c3c%13%14)cc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D2A750>,-0.5872178914858156,-0.8069053551140977,0.32162553982080583,0.874306051426487,0.7091424052868225,1.110352120512922,0.27649782245987836,0.45174671424332263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COC(=O)C(C#N)=Cc1cc(C)c(-c2cc(C)c(-c3cc(C)c(-c4cc5cc6sc(-c7sc(-c8sc(-c9sc(C=C(C#N)C(=O)OC)cc9C)cc8C)cc7C)cc6cc5s4)s3)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D2A660>,-0.5211515725853755,-0.9623085250007383,-0.11498673646588822,-1.2120599085293031,-1.5223726577922125,-1.8544840180700648,-1.6905282955118544,0.45797912795700557,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Cc1ccsc1-c1sc(-c2sc(C3=S=C(c4sccc4C)C=C3C)cc2C)c2nc3c4ccccc4c4ccccc4c3nc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D2A610>,-0.5954761813483704,-0.651502185227457,0.6091506973754579,0.771697889461448,0.5575677972286238,0.7364088237547073,0.48548088209104834,0.14635844227286351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COC(=O)C(C#N)=Cc1cc(C)c(-c2cc(C)c(-c3cc(C)c(-c4ccc(-c5sc(-c6sc(-c7sc(C=C(C#N)C(=O)OC)cc7C)cc6C)cc5C)s4)s3)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22570>,-0.649155065454978,-0.5333957761136101,0.9499212544772679,0.7602969825764437,-0.6929227192515147,1.4842954172711365,-0.578824596855322,-1.125053955318436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1csc(-c2ccc(-c3cc(C)c(-c4cc5c(s4)c(-c4cc(C)c(C)s4)c4ccsc4c5-c4cc(C)c(C)s4)s3)c3nsnc32)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D224D0>,-0.5830887465545378,-0.6577183120229224,0.5665543777377317,0.7602969825764437,0.8607170133450208,-0.2251596536235584,1.1232023836459581,0.5826274022306625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N#CC(=Cc1ccc(-c2ccc(-c3ccc(C=C(C#N)c4ccc([N+](=O)[O-])cc4)s3)c3c2C(=O)N(c2ccc(C(=O)O)cc2)C3=O)s1)c1ccc([N+](=O)[O-])cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22430>,-0.760641978599471,-0.32826359186324433,1.588866049043161,1.3075405130566509,-1.362377238175225,0.20220411410011516,-1.4621550550901636,-0.7885036147795627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1nc(-c2nc(C)c(-c3ccc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)s3)s2)sc1-c1cccs1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22390>,-0.6698007901113655,-0.7447440871594413,0.6410979371037526,0.7830987963464524,0.8017713324334993,1.0569316495474628,0.47686302396192776,0.30216878511493456,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1cc(C)c(-c2c3cc(-c4ccc(-c5ccc(-c6cccs6)c6nsnc65)s4)sc3c(-c3sc(C)cc3C)c3ccsc32)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D222F0>,-0.5211515725853755,-0.6639344388183882,0.3961690991868266,0.28145889340626246,-0.612925009443021,-1.3469895438982025,0.49840766928472907,-0.47688292909542057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CN1C(=O)C2=C(c3ccc(-c4cc5c(s4)-c4sccc4C5(C)C)s3)N(C)C(=O)C2=C1c1cccs1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D2A1B0>,-0.7152213843554183,-0.8690666230687539,0.5452562179188686,0.7830987963464524,-1.2023818185582378,0.09536317216919662,-1.2897978925077556,-0.35223465482176375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CN1C(=O)C2=C(c3ccc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)s3)N(C)C(=O)C2=C1c1cccs1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D2A110>,-0.5830887465545378,-0.48366676174988504,0.8647286152018153,-1.2120599085293031,0.4396764354055803,-0.759364363278151,0.9573086146603905,0.7072756765043192,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Cn1c(-c2ccc(C=C(C#N)C(=O)O)s2)ccc1-c1ccc2c(c1)c1cc(N(c3ccccc3)c3ccccc3)ccc1n2C
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D22070>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,0.1660000597449442,-0.866205305209069,0.6341389348183752,0.7695998136411476,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,N#CC(=Cc1ccc(C(C#N)=Cc2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(=O)O
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D29EE0>,-0.5913470364170931,-0.7074473263866475,0.5026598982811422,0.771697889461448,-0.2929341702090461,-0.06489824072718117,-0.3202888529817097,0.5514653336622481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COc1cccc(-c2nc3c(-c4cccs4)ccc(-c4ccc(-c5cc6c(s5)c(OC)c5ccsc5c6OC)s4)c3nc2-c2cccc(OC)c2)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21E90>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-0.1497803737096364,1.4842954172711365,0.45531837863912683,-0.22758638054810695,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Cc1c(C)c(-c2ccc(C3=S=C(c4ccc(C=C(C#N)C#N)s4)C(C)=C3C)s2)sc1-c1ccc(C=C(C#N)C#N)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D29D50>,-0.5913470364170931,-0.682582819204785,0.5452562179188686,0.555080658646366,1.3659657068723496,0.46396442183086556,0.9293005757407494,0.9565722250516329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1ccc(-c2ccc(-c3cc(F)c(-c4cc5c(s4)-c4sc(-c6c7nsnc7c(-c7ccc(-c8ccc(C)s8)s7)cc6F)cc4[Si]5(C)C)c4nsnc43)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21C60>,-0.7647711235307484,-0.47123450815895374,1.354586291035667,0.8857069583114913,0.5659886087874124,0.682988352789248,0.10844958894203056,0.8942480879148045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1c(-c2cccs2)sc2c(C)c(-c3ccc(-c4scc5c4C(=O)N(C)C5=O)s3)sc12
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21BC0>,-0.6119927610734806,-0.8566343694778227,0.3003273800019427,0.25865707963625384,-0.570820951649077,-0.3854210665199362,-0.10484239975369955,-0.4145587919585922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1ccc(-c2csc(-c3cc(-c4ccc(C)s4)c(-c4ccc(C5=C6C(=O)N(C)C(c7cccs7)=C6C(=O)N5C)s4)s3)c2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21B70>,-0.5417972972417628,-0.7198795799775788,0.35357277954910055,-1.2120599085293031,-0.655029067236965,-0.7059438923126918,0.08475047908694956,-0.6638553405059058,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,COc1ccc(-c2nc3c(nc2-c2ccc(OC)cc2)c(-c2ccc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)s2)sc3-c2cccs2)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21AD0>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,0.006004640127956648,-0.9409939645607119,0.42084694612264517,0.8319239507779761,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,N#CC(=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc32)s1)C(=O)O
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21A80>,-0.8349665873624661,-0.8069053551140977,0.9605703343866993,-1.2120599085293031,0.9533459404916976,-0.48157791425776286,1.1447470289687596,1.0188963621884612,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,CC1(C)CC(C=Cc2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)=CC(=C(C#N)C(=O)O)C1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D29940>,-0.6532842103862555,-0.266102323908588,1.4184807704922564,-1.2120599085293031,-1.3371148034988587,-0.043530052340997466,-1.3781309383312397,-0.7885036147795627,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,c1csc(-c2ccsc2-c2cccs2)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D298A0>,-0.6615425002488107,-0.8877150034551508,0.3748709393679637,0.669089727496409,0.18705208864191614,0.362465526996493,0.3475951520251217,-0.009451900569207503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Cc1csc(-c2nnc(-c3cc(C)c(-c4cc5c(s4)-c4sccc4[Si]5(C)C)s3)nn2)c1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D29800>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-1.3286939919400698,-0.06489824072718117,-1.7723979477384983,-0.9754760261900479,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Cn1c2ccccc2c2ccccc21
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21760>,-0.6037344712109257,1.3936035304807344,-1.350280005959949,0.7260942619214307,0.97439796938867,0.4693064689274115,0.6276755412215351,0.8194591233506102,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,COc1ccc(-c2nc3c(-c4cccs4)ccc(-c4ccc(-c5cc6c7c8c(cccc8CCc7c5)n6C)s4)c3nc2-c2ccc(OC)cc2)cc1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D29620>,-0.6037344712109257,-0.6390699316365257,0.6517470170131839,0.6576888206114048,1.4501738224602378,0.09536317216919662,1.2740149009055657,0.9378749839105845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,COC(=O)c1cc2c(-c3cccs3)sc(-c3ccc(-c4cc5c(s4)c(-c4cc(F)c(C)s4)c4ccsc4c5-c4cc(F)c(C)s4)s3)c2s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D29490>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-0.612925009443021,-0.27858012458901765,-0.01435488939793529,-0.47688292909542057,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,COC(=O)N1C(=O)C2=C(c3ccc(-c4ccc(C5=S=C(C)C=C5)s4)s3)N(C(=O)OC)C(=O)C2=C1c1ccc(-c2ccc(-c3ccc(C)s3)s2)s1
<rdkit.Chem.rdchem.Mol object at 0x00000239C3D21440>,1.522775168396992,1.3936035304807344,-1.350280005959949,-1.2120599085293031,-0.9918615295885175,-0.011477769761721903,-0.7576451530345704,-0.850827751916391,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,C#Cc1cc2c(s1)c1sc(C#Cc3cccc4nsnc43)cc1n2C
