SMILES,homo_ev,lumo_ev,bandgap_ev,source_db,canonical_SMILES,ewg_count,ewg_weighted,mol_weight,n_arom_rings,conj_length,logp,measurement_type,halogen_count,nonarom_cc,scaffold,split
[SiH2]1C=CC=C1c1cc2[se]c3c([se]c4ccc5c[nH]cc5c34)c2[nH]1,-4.76305472043929,-2.93786379977291,1.82519092066638,CEP,C1=C[SiH2]C(c2cc3[se]c4c([se]c5ccc6c[nH]cc6c54)c3[nH]2)=C1,0,0.0,442.3140000000001,5,1,3.106600000000001,DFT_B3LYP,0,2,C1=C[SiH2]C(c2cc3[se]c4c([se]c5ccc6c[nH]cc6c54)c3[nH]2)=C1,train
c1occ2c1ccc1c3cscc3c3c4cnc(cc4ncc3c21)-c1ccccn1,-5.52684928583858,-3.36223471445066,2.16461457138792,CEP,c1ccc(-c2cc3ncc4c5c6cocc6ccc5c5cscc5c4c3cn2)nc1,0,0.0,403.46600000000007,7,1,6.959100000000003,DFT_B3LYP,0,0,c1ccc(-c2cc3ncc4c5c6cocc6ccc5c5cscc5c4c3cn2)nc1,train
[SiH2]1C=c2c3ccc4cscc4c3c3c4nsnc4c(cc3c2=C1)-c1cccc2cscc12,-5.26200648605902,-3.80110160087567,1.46090488518335,CEP,C1=c2c(c3cc(-c4cccc5cscc45)c4nsnc4c3c3c2ccc2cscc23)=C[SiH2]1,0,0.0,478.6990000000002,7,1,5.752500000000004,DFT_B3LYP,0,0,C1=c2c(c3cc(-c4cccc5cscc45)c4nsnc4c3c3c2ccc2cscc23)=C[SiH2]1,test
C1C=Cc2ccc3cc(-c4cccc5cscc45)c4cscc4c3c12,-5.32854905125674,-2.74542621140918,2.58312283984756,CEP,C1=Cc2ccc3cc(-c4cccc5cscc45)c4cscc4c3c2C1,0,0.0,354.4990000000001,5,1,7.505500000000004,DFT_B3LYP,0,1,C1=Cc2ccc3cc(-c4cccc5cscc45)c4cscc4c3c2C1,val
C1C=c2cccc(-c3cc4[nH]c5c(ncc6ccc7nsnc7c56)c4[se]3)c2=C1,-5.18709242333404,-3.57235319438636,1.61473922894768,CEP,C1=c2cccc(-c3cc4[nH]c5c(ncc6ccc7nsnc7c65)c4[se]3)c2=CC1,0,0.0,443.39300000000014,6,1,3.562700000000002,DFT_B3LYP,0,0,C1=c2cccc(-c3cc4[nH]c5c(ncc6ccc7nsnc7c65)c4[se]3)c2=CC1,train
c1[nH]cc2c1c1ccc3nsnc3c1c1cc3c4cocc4c(cc3cc21)-c1ccccn1,-5.24042150067146,-3.36192091477235,1.87850058589911,CEP,c1ccc(-c2cc3cc4c5c[nH]cc5c5ccc6nsnc6c5c4cc3c3cocc23)nc1,0,0.0,442.5030000000002,8,1,7.440400000000002,DFT_B3LYP,0,0,c1ccc(-c2cc3cc4c5c[nH]cc5c5ccc6nsnc6c5c4cc3c3cocc23)nc1,train
[SiH2]1C(=Cc2[se]c3c(c12)c1nsnc1c1ccccc31)c1scc2cc[se]c12,-5.25924098312663,-3.40751629559779,1.85172468752884,CEP,C1=C(c2scc3cc[se]c23)[SiH2]c2c1[se]c1c3ccccc3c3nsnc3c21,0,0.0,528.4540000000001,6,1,3.632200000000001,DFT_B3LYP,0,1,C1=C(c2scc3cc[se]c23)[SiH2]c2c1[se]c1c3ccccc3c3nsnc3c21,train
C1C=Cc2cc3c4ccccc4c4cc(-c5scc6ccoc56)c5nsnc5c4c3cc12,-5.33229634046034,-3.46460392969578,1.86769241076456,CEP,C1=Cc2cc3c4ccccc4c4cc(-c5scc6ccoc56)c5nsnc5c4c3cc2C1,0,0.0,446.5560000000002,7,1,8.1949,DFT_B3LYP,0,1,C1=Cc2cc3c4ccccc4c4cc(-c5scc6ccoc56)c5nsnc5c4c3cc2C1,train
c1csc(n1)-c1cc2c3cocc3c3c4sccc4c4c[nH]cc4c3c2s1,-5.00160033118952,-3.08014607648018,1.92145425470934,CEP,c1csc(-c2cc3c4cocc4c4c5sccc5c5c[nH]cc5c4c3s2)n1,0,0.0,402.5250000000001,7,1,7.620200000000001,DFT_B3LYP,0,0,c1csc(-c2cc3c4cocc4c4c5sccc5c5c[nH]cc5c4c3s2)n1,train
c1[nH]cc2c1ccc1sc(cc21)-c1cnc2ccc3ccccc3c2c1,-5.13143156062021,-2.85775364577995,2.27367791484026,CEP,c1ccc2c(c1)ccc1ncc(-c3cc4c(ccc5c[nH]cc54)s3)cc12,0,0.0,350.446,6,1,6.751000000000003,DFT_B3LYP,0,0,c1ccc2c(c1)ccc1ncc(-c3cc4c(ccc5c[nH]cc54)s3)cc12,val
c1csc(n1)-c1cc2sc3c(c4c[nH]cc4c4cccnc34)c2c2ccccc12,-5.33019254596198,-3.01949367495204,2.31069887100994,CEP,c1ccc2c(c1)c(-c1nccs1)cc1sc3c4ncccc4c4c[nH]cc4c3c12,0,0.0,407.52300000000014,7,1,7.360700000000001,DFT_B3LYP,0,0,c1ccc2c(c1)c(-c1nccs1)cc1sc3c4ncccc4c4c[nH]cc4c3c12,train
C1C=c2c3cc[nH]c3c3ncc4cc(-c5scc6[SiH2]C=Cc56)c5cocc5c4c3c2=C1,-5.09188122370457,-2.95385984200908,2.13802138169549,CEP,C1=Cc2c(csc2-c2cc3cnc4c5[nH]ccc5c5c(c4c3c3cocc23)=CCC=5)[SiH2]1,0,0.0,432.58000000000027,6,1,4.087100000000004,DFT_B3LYP,0,1,C1=Cc2c(csc2-c2cc3cnc4c5[nH]ccc5c5c(c4c3c3cocc23)=CCC=5)[SiH2]1,train
C1C=c2cccc(-c3cc4ncc5c([nH]c6ccc7ccccc7c56)c4o3)c2=C1,-5.15646961426532,-3.23888018358473,1.91758943068059,CEP,C1=c2cccc(-c3cc4ncc5c([nH]c6ccc7ccccc7c65)c4o3)c2=CC1,0,0.0,372.4270000000002,6,1,5.247200000000004,DFT_B3LYP,0,0,C1=c2cccc(-c3cc4ncc5c([nH]c6ccc7ccccc7c65)c4o3)c2=CC1,train
[SiH2]1C=Cc2c1csc2-c1cc2[SiH2]c3c([nH]c4ccccc34)-c2[nH]1,-5.00281670080081,-2.64206070600466,2.36075599479615,CEP,C1=Cc2c(csc2-c2cc3c([nH]2)-c2[nH]c4ccccc4c2[SiH2]3)[SiH2]1,0,0.0,346.5630000000001,4,1,1.102899999999999,DFT_B3LYP,0,1,C1=Cc2c(csc2-c2cc3c([nH]2)-c2[nH]c4ccccc4c2[SiH2]3)[SiH2]1,train
C1cc2cccc(-c3ccc([nH]3)-c3sc(-c4scc5cc[nH]c45)c4nccnc34)c2c1,-4.64592206648793,-3.57742339889876,1.06849866758917,CEP,C1=c2cccc(-c3ccc(-c4sc(-c5scc6cc[nH]c56)c5nccnc45)[nH]3)c2=CC1,0,0.0,436.5650000000001,6,3,5.527900000000003,DFT_B3LYP,0,0,C1=c2cccc(-c3ccc(-c4sc(-c5scc6cc[nH]c56)c5nccnc45)[nH]3)c2=CC1,train
C1C=Cc2cnc3c4CC(=Cc4cnc3c12)c1scc2occc12,-5.24474215370601,-3.13079674321264,2.11394541049337,CEP,C1=Cc2cnc3c4c(cnc3c2C1)C=C(c1scc2occc12)C4,0,0.0,328.3960000000001,4,1,5.103500000000003,DFT_B3LYP,0,2,C1=Cc2cnc3c4c(cnc3c2C1)C=C(c1scc2occc12)C4,test
[SiH2]1c2cc(ncc2-c2[nH]c3ccc4nsnc4c3c12)-c1cccc2c[nH]cc12,-5.09746654447763,-3.14993778707783,1.9475287573998,CEP,c1cc(-c2cc3c(cn2)-c2[nH]c4ccc5nsnc5c4c2[SiH2]3)c2c[nH]cc2c1,0,0.0,395.52300000000014,6,1,2.815900000000001,DFT_B3LYP,0,0,c1cc(-c2cc3c(cn2)-c2[nH]c4ccc5nsnc5c4c2[SiH2]3)c2c[nH]cc2c1,train
C1ccc2c1c(sc2-c1cccnc1)-c1ccc(s1)-c1ncncn1,-5.64558119615265,-3.4690789166998,2.17650227945285,CEP,C1=Cc2c(-c3cccnc3)sc(-c3ccc(-c4ncncn4)s3)c2C1,0,0.0,360.467,4,3,4.959900000000003,DFT_B3LYP,0,1,C1=Cc2c(-c3cccnc3)sc(-c3ccc(-c4ncncn4)s3)c2C1,train
c1cc2csc(-c3cnc(s3)-c3ncc(s3)-c3scc4cc[se]c34)c2[nH]1,-5.12729288629169,-3.28178755417241,1.84550533211928,CEP,c1cc2csc(-c3cnc(-c4ncc(-c5scc6cc[se]c56)s4)s3)c2[nH]1,0,0.0,474.519,6,3,6.4151000000000025,DFT_B3LYP,0,0,c1cc2csc(-c3cnc(-c4ncc(-c5scc6cc[se]c56)s4)s3)c2[nH]1,test
[SiH2]1C=c2ccc3cc4ccc5cc([nH]c5c4cc3c2=C1)-c1scc2C=C[SiH2]c12,-5.34181537863727,-3.26110634102257,2.0807090376147,CEP,C1=Cc2csc(-c3cc4ccc5cc6ccc7c(c6cc5c4[nH]3)=C[SiH2]C=7)c2[SiH2]1,0,0.0,407.6460000000001,5,1,2.639600000000005,DFT_B3LYP,0,1,C1=Cc2csc(-c3cc4ccc5cc6ccc7c(c6cc5c4[nH]3)=C[SiH2]C=7)c2[SiH2]1,train
[SiH2]1C=Cc2csc(c12)-c1cc2c3cscc3c3c(ccc4cccnc34)c2c2cscc12,-5.30862357080243,-3.22117892405208,2.08744464675035,CEP,C1=Cc2csc(-c3cc4c5cscc5c5c(ccc6cccnc65)c4c4cscc34)c2[SiH2]1,0,0.0,477.7110000000002,7,1,7.477500000000003,DFT_B3LYP,0,1,C1=Cc2csc(-c3cc4c5cscc5c5c(ccc6cccnc65)c4c4cscc34)c2[SiH2]1,train
C1C=c2c3C=C([SiH2]c3c3c4cocc4c4ccccc4c3c2=C1)c1scc2ccsc12,-4.90368096093828,-3.47215623764545,1.43152472329283,CEP,C1=C(c2scc3ccsc23)[SiH2]c2c1c1c(c3c4ccccc4c4cocc4c23)=CCC=1,0,0.0,448.6440000000002,6,1,5.285900000000004,DFT_B3LYP,0,1,C1=C(c2scc3ccsc23)[SiH2]c2c1c1c(c3c4ccccc4c4cocc4c23)=CCC=1,train
c1c[nH]c(c1)-c1cnc2c3oc4cccnc4c3c3cocc3c2c1,-5.45779567992149,-2.98728588311327,2.47050979680822,CEP,c1c[nH]c(-c2cnc3c(c2)c2cocc2c2c4ncccc4oc32)c1,0,0.0,325.32700000000006,6,1,5.270500000000002,DFT_B3LYP,0,0,c1c[nH]c(-c2cnc3c(c2)c2cocc2c2c4ncccc4oc32)c1,train
c1c[se]c(c1)-c1sc(-c2sc(-c3scc4cc[se]c34)c3cc[se]c23)c2occc12,-4.85407322783534,-3.22920669009383,1.62486653774151,CEP,c1c[se]c(-c2sc(-c3sc(-c4scc5cc[se]c45)c4cc[se]c34)c3occc23)c1,0,0.0,623.402,7,3,7.095700000000002,DFT_B3LYP,0,0,c1c[se]c(-c2sc(-c3sc(-c4scc5cc[se]c45)c4cc[se]c34)c3occc23)c1,train
c1c[nH]c(c1)-c1cc2cc3[nH]c4cc[se]c4c3cc2c2ccccc12,-5.10326189114989,-2.58923103099362,2.51403086015627,CEP,c1c[nH]c(-c2cc3cc4[nH]c5cc[se]c5c4cc3c3ccccc23)c1,0,0.0,385.32800000000015,6,1,5.679600000000003,DFT_B3LYP,0,0,c1c[nH]c(-c2cc3cc4[nH]c5cc[se]c5c4cc3c3ccccc23)c1,val
c1cc2csc(-c3cc4[nH]c5c(c6cocc6c6ccccc56)c4c4ccccc34)c2o1,-5.1000554888495,-2.66132370076248,2.43873178808702,CEP,c1ccc2c(c1)c(-c1scc3ccoc13)cc1[nH]c3c4ccccc4c4cocc4c3c12,0,0.0,429.5000000000002,8,1,8.848399999999996,DFT_B3LYP,0,0,c1ccc2c(c1)c(-c1scc3ccoc13)cc1[nH]c3c4ccccc4c4cocc4c3c12,test
[SiH2]1C=c2c3cc(oc3c3[se]c4ccc5ccccc5c4c3c2=C1)-c1ccccn1,-5.1764674333766,-3.39006135939249,1.78640607398411,CEP,C1=c2c(c3c([se]c4ccc5ccccc5c43)c3oc(-c4ccccn4)cc23)=C[SiH2]1,0,0.0,452.4470000000002,6,1,3.669800000000003,DFT_B3LYP,0,0,C1=c2c(c3c([se]c4ccc5ccccc5c43)c3oc(-c4ccccn4)cc23)=C[SiH2]1,test
[SiH2]1C=c2c3C=C[SiH2]c3c3c4cscc4c4cc(-c5ccco5)c5cscc5c4c3c2=C1,-4.98951802204482,-3.67319897704758,1.31631904499724,CEP,C1=Cc2c(c3c4cscc4c4cc(-c5ccco5)c5cscc5c4c3c3c2=C[SiH2]C=3)[SiH2]1,0,0.0,464.7190000000002,6,1,4.119200000000005,DFT_B3LYP,0,1,C1=Cc2c(c3c4cscc4c4cc(-c5ccco5)c5cscc5c4c3c3c2=C[SiH2]C=3)[SiH2]1,train
[SiH2]1ccc2csc(-c3ccc(o3)-c3ccc(cc3)-c3scc4[se]ccc34)c12,-5.23240565723672,-2.93377626659054,2.29862939064618,CEP,C1=Cc2csc(-c3ccc(-c4ccc(-c5scc6[se]ccc56)cc4)o3)c2[SiH2]1,0,0.0,465.5330000000001,5,3,5.392200000000005,DFT_B3LYP,0,1,C1=Cc2csc(-c3ccc(-c4ccc(-c5scc6[se]ccc56)cc4)o3)c2[SiH2]1,train
c1cc2c(sc(-c3cnc(s3)-c3ncncn3)c2s1)-c1cccnc1,-5.66655731443816,-3.73518007451418,1.93137723992398,CEP,c1cncc(-c2sc(-c3cnc(-c4ncncn4)s3)c3sccc23)c1,0,0.0,379.49500000000006,5,3,5.000300000000003,DFT_B3LYP,0,0,c1cncc(-c2sc(-c3cnc(-c4ncncn4)s3)c3sccc23)c1,test
C1C=c2c3cc([se]c3c3c4ccccc4c4cccnc4c3c2=C1)-c1ccccn1,-5.05633041894343,-3.25985239018924,1.79647802875419,CEP,C1=c2c(c3c4ncccc4c4ccccc4c3c3[se]c(-c4ccccn4)cc23)=CC1,0,0.0,447.3990000000001,6,1,4.778100000000004,DFT_B3LYP,0,0,C1=c2c(c3c4ncccc4c4ccccc4c3c3[se]c(-c4ccccn4)cc23)=CC1,train
C1cc2c(ccc(-c3cccc4c[SiH2]cc34)c2c1)-c1scc2cc[SiH2]c12,-5.11520443911777,-3.50521105761102,1.60999338150675,CEP,C1=Cc2csc(-c3ccc(-c4cccc5c4=C[SiH2]C=5)c4c3=CCC=4)c2[SiH2]1,0,0.0,382.6360000000002,3,2,0.483600000000001,DFT_B3LYP,0,1,C1=Cc2csc(-c3ccc(-c4cccc5c4=C[SiH2]C=5)c4c3=CCC=4)c2[SiH2]1,train
[SiH2]1C=c2c3cc(oc3c3ccc4ccccc4c3c2=C1)C1=CC=C[SiH2]1,-5.16531528841648,-3.40953256182326,1.75578272659322,CEP,C1=C[SiH2]C(c2cc3c4c(c5c6ccccc6ccc5c3o2)=C[SiH2]C=4)=C1,0,0.0,352.54100000000005,4,1,2.434600000000001,DFT_B3LYP,0,2,C1=C[SiH2]C(c2cc3c4c(c5c6ccccc6ccc5c3o2)=C[SiH2]C=4)=C1,train
C1C=c2c(cc3sc4c(oc5ccc6cocc6c45)c3c2=C1)-c1ccc[nH]1,-4.83705208775538,-3.1320708991493,1.70498118860608,CEP,C1=c2c(-c3ccc[nH]3)cc3sc4c(oc5ccc6cocc6c54)c3c2=CC1,0,0.0,367.42900000000014,6,1,5.506700000000003,DFT_B3LYP,0,0,C1=c2c(-c3ccc[nH]3)cc3sc4c(oc5ccc6cocc6c54)c3c2=CC1,train
[SiH2]1C=c2ccc3[nH]c4c(c5c[nH]cc5c5cc(cnc45)-c4scc5ccoc45)c3c2=C1,-4.84015525585745,-3.05510155352272,1.78505370233473,CEP,C1=c2ccc3[nH]c4c5ncc(-c6scc7ccoc67)cc5c5c[nH]cc5c4c3c2=C[SiH2]1,0,0.0,433.5680000000002,7,1,4.483700000000004,DFT_B3LYP,0,0,C1=c2ccc3[nH]c4c5ncc(-c6scc7ccoc67)cc5c5c[nH]cc5c4c3c2=C[SiH2]1,train
C1cc2cccc(-c3ccc(cc3)-c3ccc(s3)-c3scc4cc[se]c34)c2c1,-5.06661037141372,-3.09909538618858,1.96751498522514,CEP,C1=c2cccc(-c3ccc(-c4ccc(-c5scc6cc[se]c56)s4)cc3)c2=CC1,0,0.0,459.49700000000007,5,3,5.9855000000000045,DFT_B3LYP,0,0,C1=c2cccc(-c3ccc(-c4ccc(-c5scc6cc[se]c56)s4)cc3)c2=CC1,train
C1C=c2ccc3c4cscc4c(cc3c2=C1)-c1cc2c(ccc3=C[SiH2]C=c23)cn1,-5.04355767202088,-3.58619979416891,1.45735787785197,CEP,C1=c2ccc3cnc(-c4cc5c6c(ccc5c5cscc45)=CCC=6)cc3c2=C[SiH2]1,0,0.0,403.58200000000016,5,1,2.892800000000003,DFT_B3LYP,0,0,C1=c2ccc3cnc(-c4cc5c6c(ccc5c5cscc45)=CCC=6)cc3c2=C[SiH2]1,train
C1C=Cc2c1c1[nH]c3cc(-c4cncs4)c4=C[SiH2]C=c4c3c1c1cscc21,-4.87629746243234,-3.37029849412254,1.5059989683098,CEP,C1=Cc2c(c3[nH]c4cc(-c5cncs5)c5c(c4c3c3cscc23)=C[SiH2]C=5)C1,0,0.0,398.58800000000014,5,1,3.887000000000002,DFT_B3LYP,0,1,C1=Cc2c(c3[nH]c4cc(-c5cncs5)c5c(c4c3c3cscc23)=C[SiH2]C=5)C1,train
[SiH2]1C=c2ccc3ncc4cc([nH]c4c3c2=C1)-c1cncs1,-5.51718814668674,-3.57446662559799,1.94272152108875,CEP,C1=c2ccc3ncc4cc(-c5cncs5)[nH]c4c3c2=C[SiH2]1,0,0.0,305.43800000000005,4,1,1.4979999999999998,DFT_B3LYP,0,0,C1=c2ccc3ncc4cc(-c5cncs5)[nH]c4c3c2=C[SiH2]1,train
C1C=c2ccc3[nH]c4c(c3c2=C1)c1=C[SiH2]C=c1c1cc(cnc41)-c1scc2CC=Cc12,-4.88806585503203,-3.14294209674737,1.74512375828466,CEP,C1=Cc2c(csc2-c2cnc3c(c2)c2c(c4c3[nH]c3ccc5c(c34)=CCC=5)=C[SiH2]C=2)C1,0,0.0,430.6080000000002,5,1,2.7902000000000022,DFT_B3LYP,0,1,C1=Cc2c(csc2-c2cnc3c(c2)c2c(c4c3[nH]c3ccc5c(c34)=CCC=5)=C[SiH2]C=2)C1,train
[SiH2]1cc2c(ccc(-c3scc4ccsc34)c2c1)-c1ccc(o1)-c1ccc[nH]1,-4.90416440920661,-3.60074490230153,1.30341950690508,CEP,C1=c2c(-c3ccc(-c4ccc[nH]4)o3)ccc(-c3scc4ccsc34)c2=C[SiH2]1,0,0.0,401.58800000000014,5,3,4.543300000000004,DFT_B3LYP,0,0,C1=c2c(-c3ccc(-c4ccc[nH]4)o3)ccc(-c3scc4ccsc34)c2=C[SiH2]1,test
c1cc2c(sc(-c3ccc(o3)-c3scc4sccc34)c2[nH]1)-c1ncncn1,-5.08884644667272,-3.40838024912942,1.6804661975433,CEP,c1ncnc(-c2sc(-c3ccc(-c4scc5sccc45)o3)c3[nH]ccc23)n1,0,0.0,406.5170000000001,6,3,6.284600000000001,DFT_B3LYP,0,0,c1ncnc(-c2sc(-c3ccc(-c4scc5sccc45)o3)c3[nH]ccc23)n1,test
C1C=CC2=C1c1[nH]c3cc(oc3c1[SiH2]2)-c1cccs1,-4.68688176290602,-2.68390517833281,2.00297658457321,CEP,C1=CC2=C(C1)c1[nH]c3cc(-c4cccs4)oc3c1[SiH2]2,0,0.0,281.412,3,1,2.968100000000001,DFT_B3LYP,0,2,C1=CC2=C(C1)c1[nH]c3cc(-c4cccs4)oc3c1[SiH2]2,train
c1csc(c1)-c1cc2[nH]c3c4[se]ccc4c4cscc4c3c2o1,-4.85936933725124,-2.73700124825192,2.12236808899932,CEP,c1csc(-c2cc3[nH]c4c5[se]ccc5c5cscc5c4c3o2)c1,0,0.0,398.3700000000002,6,1,6.067500000000002,DFT_B3LYP,0,0,c1csc(-c2cc3[nH]c4c5[se]ccc5c5cscc5c4c3o2)c1,test
c1cc2csc(-c3sc(-c4ccc(nc4)-c4scc5cc[se]c45)c4occc34)c2[nH]1,-4.89913372317276,-3.08228073914293,1.81685298402983,CEP,c1cc2csc(-c3sc(-c4ccc(-c5scc6cc[se]c56)nc4)c4occc34)c2[nH]1,0,0.0,507.52300000000014,7,3,7.704800000000002,DFT_B3LYP,0,0,c1cc2csc(-c3sc(-c4ccc(-c5scc6cc[se]c56)nc4)c4occc34)c2[nH]1,train
C1C(=Cc2oc3ccc4c[nH]cc4c3c12)c1cccc2cscc12,-4.69426944429111,-2.9301154802517,1.76415396403941,CEP,C1=C(c2cccc3cscc23)Cc2c1oc1ccc3c[nH]cc3c21,0,0.0,327.408,5,1,6.225500000000003,DFT_B3LYP,0,1,C1=C(c2cccc3cscc23)Cc2c1oc1ccc3c[nH]cc3c21,train
c1[nH]cc2c1c(cc1sc3c(ccc4ccccc34)c21)-c1cccc2nsnc12,-5.14423904535571,-3.42806206953027,1.71617697582544,CEP,c1ccc2c(c1)ccc1c2sc2cc(-c3cccc4nsnc34)c3c[nH]cc3c21,0,0.0,407.5230000000001,7,1,7.360700000000001,DFT_B3LYP,0,0,c1ccc2c(c1)ccc1c2sc2cc(-c3cccc4nsnc34)c3c[nH]cc3c21,train
c1c[se]c(c1)-c1cc2oc3c(ccc4ccc5ccccc5c34)c2c2nsnc12,-5.54582876301623,-3.65124340666309,1.89458535635314,CEP,c1c[se]c(-c2cc3oc4c(ccc5ccc6ccccc6c54)c3c3nsnc23)c1,0,0.0,455.40000000000015,7,1,6.621100000000003,DFT_B3LYP,0,0,c1c[se]c(-c2cc3oc4c(ccc5ccc6ccccc6c54)c3c3nsnc23)c1,train
C1cc2c(ccc(-c3nccs3)c2c1)-c1ccc(o1)-c1ccc[nH]1,-4.83144756007332,-3.37804752682954,1.45340003324378,CEP,C1=c2c(-c3ccc(-c4ccc[nH]4)o3)ccc(-c3nccs3)c2=CC1,0,0.0,330.4120000000001,4,3,4.029900000000002,DFT_B3LYP,0,0,C1=c2c(-c3ccc(-c4ccc[nH]4)o3)ccc(-c3nccs3)c2=CC1,train
C1C=c2c(cc3c4c[nH]cc4c4c5CC=Cc5c5nsnc5c4c3c2=C1)-c1ncncn1,-4.89980861428843,-3.52085775699168,1.37895085729675,CEP,C1=Cc2c(c3c4c[nH]cc4c4cc(-c5ncncn5)c5c(c4c3c3nsnc23)=CCC=5)C1,0,0.0,430.4960000000002,6,1,3.865000000000002,DFT_B3LYP,0,1,C1=Cc2c(c3c4c[nH]cc4c4cc(-c5ncncn5)c5c(c4c3c3nsnc23)=CCC=5)C1,val
c1c[nH]c(c1)-c1ccc(o1)-c1ccc(cc1)-c1cccc2cscc12,-5.07600431511211,-2.74094633839832,2.33505797671379,CEP,c1c[nH]c(-c2ccc(-c3ccc(-c4cccc5cscc45)cc3)o2)c1,0,0.0,341.43500000000006,5,3,6.823400000000004,DFT_B3LYP,0,0,c1c[nH]c(-c2ccc(-c3ccc(-c4cccc5cscc45)cc3)o2)c1,val
c1cc2csc(-c3ccc(cn3)-c3ccc(cc3)-c3nccc4nsnc34)c2[nH]1,-5.21447239915545,-3.85973991964066,1.35473247951479,CEP,c1cc2nsnc2c(-c2ccc(-c3ccc(-c4scc5cc[nH]c45)nc3)cc2)n1,0,0.0,411.515,6,3,6.025100000000003,DFT_B3LYP,0,0,c1cc2nsnc2c(-c2ccc(-c3ccc(-c4scc5cc[nH]c45)nc3)cc2)n1,train
c1coc(c1)-c1ccc([nH]1)-c1sc(-c2scc3ccsc23)c2nccnc12,-4.75385896400152,-3.59914196421861,1.15471699978291,CEP,c1coc(-c2ccc(-c3sc(-c4scc5ccsc45)c4nccnc34)[nH]2)c1,0,0.0,405.52900000000005,6,3,6.8896000000000015,DFT_B3LYP,0,0,c1coc(-c2ccc(-c3sc(-c4scc5ccsc45)c4nccnc34)[nH]2)c1,val
[SiH2]1C=c2c(cc3c4c[nH]cc4c4c5sccc5oc4c3c2=C1)-c1scc2[se]ccc12,-4.86577981265504,-3.41172828620004,1.454051526455,CEP,C1=c2c(-c3scc4[se]ccc34)cc3c4c[nH]cc4c4c(oc5ccsc54)c3c2=C[SiH2]1,0,0.0,502.55400000000026,7,1,4.879100000000004,DFT_B3LYP,0,0,C1=c2c(-c3scc4[se]ccc34)cc3c4c[nH]cc4c4c(oc5ccsc54)c3c2=C[SiH2]1,train
c1sc(-c2cc3ncc4cc5ccc6nsnc6c5cc4c3cn2)c2nccnc12,-5.76416055057594,-3.63790871928002,2.12625183129592,CEP,c1cnc2c(-c3cc4ncc5cc6ccc7nsnc7c6cc5c4cn3)scc2n1,0,0.0,422.49800000000016,7,1,5.612600000000002,DFT_B3LYP,0,0,c1cnc2c(-c3cc4ncc5cc6ccc7nsnc7c6cc5c4cn3)scc2n1,train
c1cc2c3nsnc3c3c(ccc4cc(-c5cccc6c[nH]cc56)c5ccccc5c34)c2[nH]1,-5.09903323094545,-3.0062624189649,2.09277081198055,CEP,c1cc(-c2cc3ccc4c5[nH]ccc5c5nsnc5c4c3c3ccccc23)c2c[nH]cc2c1,0,0.0,440.5310000000002,8,1,7.780500000000003,DFT_B3LYP,0,0,c1cc(-c2cc3ccc4c5[nH]ccc5c5nsnc5c4c3c3ccccc23)c2c[nH]cc2c1,train
c1cc2csc(-c3cnc4c(c3)oc3c4[nH]c4ccc5nsnc5c34)c2[nH]1,-5.16580255970451,-3.27295560632079,1.89284695338372,CEP,c1cc2csc(-c3cnc4c(c3)oc3c4[nH]c4ccc5nsnc5c43)c2[nH]1,0,0.0,387.44900000000007,7,1,5.676800000000002,DFT_B3LYP,0,0,c1cc2csc(-c3cnc4c(c3)oc3c4[nH]c4ccc5nsnc5c43)c2[nH]1,test
c1csc(n1)-c1cc2c3nsnc3c3c4ncccc4c4nsnc4c3c2s1,-5.87182833590341,-3.91739641364098,1.95443192226243,CEP,c1cnc2c(c1)c1nsnc1c1c3sc(-c4nccs4)cc3c3nsnc3c21,0,0.0,434.5560000000001,7,1,5.735600000000001,DFT_B3LYP,0,0,c1cnc2c(c1)c1nsnc1c1c3sc(-c4nccs4)cc3c3nsnc3c21,train
C1C=Cc2csc(c12)-c1ccc2c(c1)ncc1c3c4c[nH]cc4ccc3c3cscc3c21,-5.14421936235239,-3.02691647708645,2.11730288526594,CEP,C1=Cc2csc(-c3ccc4c(c3)ncc3c5c6c[nH]cc6ccc5c5cscc5c43)c2C1,0,0.0,444.5840000000002,7,1,8.535,DFT_B3LYP,0,1,C1=Cc2csc(-c3ccc4c(c3)ncc3c5c6c[nH]cc6ccc5c5cscc5c43)c2C1,train
c1cc2ncc(cc2[se]1)-c1cccc2cscc12,-5.57715625348206,-2.85950113647817,2.71765511700389,CEP,c1cc(-c2cnc3cc[se]c3c2)c2cscc2c1,0,0.0,314.271,4,1,4.1735000000000015,DFT_B3LYP,0,0,c1cc(-c2cnc3cc[se]c3c2)c2cscc2c1,train
C1ccc2csc(c12)-c1sc(c2[SiH2]ccc12)-c1scc2cc[SiH2]c12,-5.43201541965681,-2.89261856627375,2.53939685338306,CEP,C1=Cc2csc(-c3sc(-c4scc5c4[SiH2]C=C5)c4c3C=C[SiH2]4)c2C1,0,0.0,394.6940000000002,3,2,3.3312000000000035,DFT_B3LYP,0,3,C1=Cc2csc(-c3sc(-c4scc5c4[SiH2]C=C5)c4c3C=C[SiH2]4)c2C1,train
